model,seed,generation,name,label,detail
rnj-1-8b,2,95,,code_generation,no class definition found
rnj-1-8b,2,96,,code_generation,no class definition found
rnj-1-8b,2,97,,code_generation,no class definition found
rnj-1-8b,2,98,,code_generation,no class definition found
rnj-1-8b,2,99,,code_generation,no class definition found
rnj-1-8b,4,22,AdaptiveRandomSearch,runtime_error,AttributeError: 'AdaptiveRandomSearch' object has no attribute 'f_robustness'
rnj-1-8b,4,30,,code_generation,no class definition found
rnj-1-8b,4,33,,code_generation,no class definition found
rnj-1-8b,4,37,,code_generation,no class definition found
rnj-1-8b,4,39,AdaptiveRandomSearch,runtime_error,AttributeError: 'AdaptiveRandomSearch' object has no attribute 'budget'
rnj-1-8b,4,43,AdaptiveRandomSearch,interface_mismatch,__call__ failed: can't multiply sequence by non-int of type 'float'
rnj-1-8b,4,44,AdaptiveRandomSearch,runtime_error,AttributeError: 'AdaptiveRandomSearch' object has no attribute 'budget'
rnj-1-8b,4,47,,code_generation,no class definition found
rnj-1-8b,4,49,,code_generation,no class definition found
rnj-1-8b,4,57,,code_generation,no class definition found
rnj-1-8b,4,59,AdaptiveRandomSearch,runtime_error,"ValueError: operands could not be broadcast together with shapes (2,) (3,) "
rnj-1-8b,4,60,AdaptiveRandomSearch,runtime_error,AttributeError: 'AdaptiveRandomSearch' object has no attribute 'budget'
rnj-1-8b,4,64,AdaptiveRandomSearch,runtime_error,AttributeError: 'AdaptiveRandomSearch' object has no attribute 'budget'
rnj-1-8b,4,71,AdaptiveRandomSearch,runtime_error,AttributeError: 'AdaptiveRandomSearch' object has no attribute 'budget'
rnj-1-8b,4,72,,code_generation,no class definition found
rnj-1-8b,4,73,,code_generation,no class definition found
rnj-1-8b,4,82,AdaptiveRandomSearch,runtime_error,AttributeError: 'AdaptiveRandomSearch' object has no attribute 'budget'
rnj-1-8b,4,84,AdaptiveRandomSearch,runtime_error,AttributeError: 'AdaptiveRandomSearch' object has no attribute 'budget'
rnj-1-8b,4,89,,code_generation,no class definition found
rnj-1-8b,4,90,AdaptiveRandomSearch,interface_mismatch,__call__ failed: can't multiply sequence by non-int of type 'float'
rnj-1-8b,4,91,,code_generation,no class definition found
rnj-1-8b,4,93,,code_generation,no class definition found
rnj-1-8b,4,94,,code_generation,no class definition found
rnj-1-8b,4,95,,code_generation,no class definition found
devstral-small-2-24b,0,3,ADE_LS,runtime_error,NameError: name 'budget' is not defined
devstral-small-2-24b,0,4,ADE_LS,runtime_error,NameError: name 'budget' is not defined
devstral-small-2-24b,0,8,ADE_LS,runtime_error,IndexError: index 20 is out of bounds for axis 0 with size 20
devstral-small-2-24b,0,12,ADE_LS,runtime_error,NameError: name 'budget' is not defined
devstral-small-2-24b,0,17,ADE_LS,runtime_error,NameError: name 'budget' is not defined
devstral-small-2-24b,0,20,ADE_LS,runtime_error,NameError: name 'budget' is not defined
devstral-small-2-24b,0,21,ADE_LS,unclassified_success,ok
devstral-small-2-24b,0,22,ADE_LS,unclassified_success,ok
devstral-small-2-24b,0,23,ADE_LS,runtime_error,NameError: name 'budget' is not defined
devstral-small-2-24b,0,27,ADE_LS,runtime_error,ValueError: scale < 0
devstral-small-2-24b,0,29,ADE_LS_DPM,unclassified_success,ok
devstral-small-2-24b,0,33,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,34,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,35,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,38,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,39,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,41,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,42,ADE_LS_Enhanced,code_generation,"closing parenthesis ')' does not match opening parenthesis '[' (<unknown>, line 54)"
devstral-small-2-24b,0,43,ADE_LS_Enhanced,code_generation,"closing parenthesis ')' does not match opening parenthesis '[' (<unknown>, line 53)"
devstral-small-2-24b,0,46,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,47,ADE_LS,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,49,ADE_LS,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,52,ADE_LS,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,53,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,55,ADE_LS_Enhanced,code_generation,"closing parenthesis ')' does not match opening parenthesis '[' (<unknown>, line 53)"
devstral-small-2-24b,0,56,AMS_DLR,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,57,ADE_LS_Enhanced,import_violation,scipy.spatial.distance is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,59,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,60,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,62,ADE_LS,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,63,ADE_LS,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,65,AMSE_DLR,unclassified_success,ok
devstral-small-2-24b,0,67,ADE_LS,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,70,ADE_LS_Enhanced,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,72,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,73,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,75,ADE_LS,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,76,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,78,AMS_EvoDLR,import_violation,"collections, scipy.stats are currently not allowed to be imported in this framework."
devstral-small-2-24b,0,79,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,81,AMS_DLR,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,83,ADE_LS,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,88,ADE_LS,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,89,AMS_DLR,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,90,ADE_LS,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,91,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,95,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,97,ADE_LS_Enhanced,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,98,AMSE_DLR,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,0,99,ADE_LS,import_violation,collections is currently not allowed to be imported in this framework.
devstral-small-2-24b,1,25,QEA_ATLS,runtime_error,AxisError: axis 1 is out of bounds for array of dimension 1
devstral-small-2-24b,1,26,QEA_ATLR,import_violation,scipy.special is currently not allowed to be imported in this framework.
devstral-small-2-24b,1,31,QIPSO_ALS,runtime_error,"ValueError: could not broadcast input array from shape (30,2) into shape (2,)"
devstral-small-2-24b,1,41,AMEDE_DE_plus,unclassified_success,ok
devstral-small-2-24b,1,48,QIEAM,runtime_error,"ValueError: operands could not be broadcast together with shapes (30,) (2,) "
devstral-small-2-24b,1,53,QEA_ATLR,import_violation,scipy.special is currently not allowed to be imported in this framework.
devstral-small-2-24b,1,56,QIPSO_ATLS,unclassified_success,ok
devstral-small-2-24b,1,98,AMEDE_DE_plus,unclassified_success,ok
devstral-small-2-24b,1,99,AMEDE_DE_plus,unclassified_success,ok
devstral-small-2-24b,2,1,ARSLE,runtime_error,ValueError: a must be 1-dimensional
devstral-small-2-24b,2,5,ARS_MLRE,runtime_error,"ValueError: setting an array element with a sequence. The requested array has an inhomogeneous shape after 2 dimensions. The detected shape was (10, 2) + inhomogeneous part."
devstral-small-2-24b,2,6,ARS_MLRE,runtime_error,"ValueError: setting an array element with a sequence. The requested array has an inhomogeneous shape after 2 dimensions. The detected shape was (10, 2) + inhomogeneous part."
devstral-small-2-24b,2,7,ARS_MLR_DBA,runtime_error,"ValueError: setting an array element with a sequence. The requested array has an inhomogeneous shape after 2 dimensions. The detected shape was (1, 2) + inhomogeneous part."
devstral-small-2-24b,2,8,ARS_MLR_DBA,runtime_error,"ValueError: setting an array element with a sequence. The requested array has an inhomogeneous shape after 2 dimensions. The detected shape was (3, 2) + inhomogeneous part."
devstral-small-2-24b,2,9,ARS_MLR_DBA,runtime_error,"ValueError: setting an array element with a sequence. The requested array has an inhomogeneous shape after 2 dimensions. The detected shape was (1, 2) + inhomogeneous part."
devstral-small-2-24b,2,21,AMEDE_DBA_GALS_PDP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,22,AMEDE_DBA_GALS_PDP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,23,AMEDE_DBA_GALS_PDP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,24,QIEA_EBE,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,29,QIPSO_EBM,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,30,AMEDE_DBA_GALS_PDP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,45,AMEDE_DBA_GALS_PDP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,47,AMEDE_DBA_GALS_PDP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,48,AMEDE_DBA_GALS_PDP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,50,AMEDE_DBA_GALS_DPP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,51,AMEDE_DBA_GALS_MFS,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,53,AMEDE_DBA_GALS_PDP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,54,AMEDE_DBA_GALS_PDP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,55,QIEA_EBE,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,56,QIPSO_EBE,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,58,QEA_EBE,import_violation,scipy.special is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,59,AMEDE_DBA_GALS_PDP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,60,AMEDE_DBA_GALS_PDP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,61,AMEDE_DBA_GALS_PDP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,62,QIPSO_EBE,import_violation,scipy.spatial.distance is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,64,AMEDE_DBA_GALS_DPP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,67,AMEDE_DBA_GALS_DPP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,71,AMEDE_DBA_GALS_DPP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,73,AMEDE_DBA_GALS_PDP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,77,AMEDE_DBA_GALS_DPP,code_generation,"invalid syntax (<unknown>, line 145)"
devstral-small-2-24b,2,79,AMEDE_DBA_GALS_MFE,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,81,QIEA_EBE,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,86,AMEDE_DBA_GALS_PDP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,87,AMEDE_DBA_GALS_PDP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,89,AMEDE_DBA_GALS_DPP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,91,AMEDE_DBA_GALS_DPP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,93,AMEDE_DBA_GALS_DPP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,94,AMEDE_DBA_GALS_DPP,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,2,98,AMEDE_GGLS_DPM,import_violation,scipy.stats is currently not allowed to be imported in this framework.
devstral-small-2-24b,3,2,ARS_MAE,unclassified_success,ok
devstral-small-2-24b,3,4,ARS_MAE,runtime_error,"ValueError: setting an array element with a sequence. The requested array has an inhomogeneous shape after 2 dimensions. The detected shape was (5, 2) + inhomogeneous part."
devstral-small-2-24b,3,5,MS_GFO,runtime_error,IndexError: invalid index to scalar variable.
devstral-small-2-24b,3,8,AMRS_M_DBA,import_violation,scipy.spatial.distance is currently not allowed to be imported in this framework.
devstral-small-2-24b,3,9,AMRS_MDBA,import_violation,scipy.spatial.distance is currently not allowed to be imported in this framework.
devstral-small-2-24b,3,10,AMRS_MDBA,runtime_error,timeout: exceeded 10s smoke-test budget
devstral-small-2-24b,3,11,AMRS_MDBA,import_violation,scipy.spatial.distance is currently not allowed to be imported in this framework.
devstral-small-2-24b,3,12,AMRS_MDBA,import_violation,scipy.spatial.distance is currently not allowed to be imported in this framework.
devstral-small-2-24b,3,13,AMRS_MDBA,import_violation,scipy.spatial.distance is currently not allowed to be imported in this framework.
devstral-small-2-24b,3,14,AMRS_M_DBA,import_violation,scipy.spatial.distance is currently not allowed to be imported in this framework.
devstral-small-2-24b,3,15,AMRS_MDBA,runtime_error,timeout: exceeded 10s smoke-test budget
devstral-small-2-24b,3,17,AMRS_MDBA,import_violation,scipy.spatial.distance is currently not allowed to be imported in this framework.
devstral-small-2-24b,3,18,AMRS_MDBA,import_violation,scipy.spatial.distance is currently not allowed to be imported in this framework.
devstral-small-2-24b,3,19,AMRS_MDBA,import_violation,scipy.spatial.distance is currently not allowed to be imported in this framework.
